MutationSymbol,MutationGeneID,RegulatorSymbol,RegulonRegulator,RegulatorType,Regulon,MutationRegulatorEdge,MutationRegulonEdge,SpearmanCorrelationTFAndEigenGene,RMST_diff_UnderActiveMinusOverActiveMGMTUnMeth,RMST_diff_UnderActiveMinusOverActiveMGMTMeth,Cox_HR_Training,IfCancerDriverMutation,IfDETFForTCGAGBM,IfCRISPR-Cas9SignificantTF,RNAiTFGeneEssentialityAchilles,Drug,DrugMechOfAction,TargetSymbol,DrugTarget,Miner_Target_Type,DrugTrialPhaseGBM,Cancer_PhaseIV
ATRX,ENSG00000085224,STAT3,ENSG00000168610,TF,378,-1,-2.566289742,0.511500194,388.2571429,48.74810606,2.714444967,yes,yes,yes,-0.009695219,CHOLECALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,STAT3,ENSG00000168610,TF,378,-1,-2.566289742,0.511500194,388.2571429,48.74810606,2.714444967,yes,yes,yes,-0.009695219,ERGOCALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,STAT3,ENSG00000168610,TF,378,-1,-2.566289742,0.511500194,388.2571429,48.74810606,2.714444967,yes,yes,yes,-0.009695219,PARICALCITOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,REL,ENSG00000162924,TF,317,-1,-2.480698048,0.647551105,351.7848485,14.59116809,2.514347047,yes,#N/A,#N/A,-0.016762885,ALFACALCIDOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,REL,ENSG00000162924,TF,317,-1,-2.480698048,0.647551105,351.7848485,14.59116809,2.514347047,yes,#N/A,#N/A,-0.016762885,CALCIFEDIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,REL,ENSG00000162924,TF,317,-1,-2.480698048,0.647551105,351.7848485,14.59116809,2.514347047,yes,#N/A,#N/A,-0.016762885,CALCITRIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,REL,ENSG00000162924,TF,317,-1,-2.480698048,0.647551105,351.7848485,14.59116809,2.514347047,yes,#N/A,#N/A,-0.016762885,CHOLECALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,REL,ENSG00000162924,TF,317,-1,-2.480698048,0.647551105,351.7848485,14.59116809,2.514347047,yes,#N/A,#N/A,-0.016762885,ERGOCALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,REL,ENSG00000162924,TF,317,-1,-2.480698048,0.647551105,351.7848485,14.59116809,2.514347047,yes,#N/A,#N/A,-0.016762885,PARICALCITOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,CTF1,ENSG00000150281,TF,23,-1,-2.442122163,0.309729292,220.1824009,-44.80830281,2.322423627,yes,#N/A,#N/A,-0.335254042,ALFACALCIDOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,CTF1,ENSG00000150281,TF,23,-1,-2.442122163,0.309729292,220.1824009,-44.80830281,2.322423627,yes,#N/A,#N/A,-0.335254042,CALCIFEDIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,CTF1,ENSG00000150281,TF,23,-1,-2.442122163,0.309729292,220.1824009,-44.80830281,2.322423627,yes,#N/A,#N/A,-0.335254042,CALCITRIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,CTF1,ENSG00000150281,TF,23,-1,-2.442122163,0.309729292,220.1824009,-44.80830281,2.322423627,yes,#N/A,#N/A,-0.335254042,CHOLECALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,CTF1,ENSG00000150281,TF,23,-1,-2.442122163,0.309729292,220.1824009,-44.80830281,2.322423627,yes,#N/A,#N/A,-0.335254042,ERGOCALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,CTF1,ENSG00000150281,TF,23,-1,-2.442122163,0.309729292,220.1824009,-44.80830281,2.322423627,yes,#N/A,#N/A,-0.335254042,PARICALCITOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,NFIB,ENSG00000147862,TF,0,1,-2.375391584,-0.346779171,278.1590636,-76.36666667,2.376011197,yes,#N/A,yes,0.021106578,ALFACALCIDOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,NFIB,ENSG00000147862,TF,0,1,-2.375391584,-0.346779171,278.1590636,-76.36666667,2.376011197,yes,#N/A,yes,0.021106578,CALCIFEDIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,NFIB,ENSG00000147862,TF,0,1,-2.375391584,-0.346779171,278.1590636,-76.36666667,2.376011197,yes,#N/A,yes,0.021106578,CALCITRIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,NFIB,ENSG00000147862,TF,0,1,-2.375391584,-0.346779171,278.1590636,-76.36666667,2.376011197,yes,#N/A,yes,0.021106578,CHOLECALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,NFIB,ENSG00000147862,TF,0,1,-2.375391584,-0.346779171,278.1590636,-76.36666667,2.376011197,yes,#N/A,yes,0.021106578,ERGOCALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,NFIB,ENSG00000147862,TF,0,1,-2.375391584,-0.346779171,278.1590636,-76.36666667,2.376011197,yes,#N/A,yes,0.021106578,PARICALCITOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,PRDM1,ENSG00000057657,TF,113,-1,-4.131174373,0.618108236,222.7813288,-145.6272727,3.092220849,yes,#N/A,#N/A,-0.198188755,ALFACALCIDOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,PRDM1,ENSG00000057657,TF,113,-1,-4.131174373,0.618108236,222.7813288,-145.6272727,3.092220849,yes,#N/A,#N/A,-0.198188755,CALCIFEDIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,PRDM1,ENSG00000057657,TF,113,-1,-4.131174373,0.618108236,222.7813288,-145.6272727,3.092220849,yes,#N/A,#N/A,-0.198188755,CALCITRIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,PRDM1,ENSG00000057657,TF,113,-1,-4.131174373,0.618108236,222.7813288,-145.6272727,3.092220849,yes,#N/A,#N/A,-0.198188755,CHOLECALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,PRDM1,ENSG00000057657,TF,113,-1,-4.131174373,0.618108236,222.7813288,-145.6272727,3.092220849,yes,#N/A,#N/A,-0.198188755,ERGOCALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,PRDM1,ENSG00000057657,TF,113,-1,-4.131174373,0.618108236,222.7813288,-145.6272727,3.092220849,yes,#N/A,#N/A,-0.198188755,PARICALCITOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,LMO2,ENSG00000135363,TF,231,-1,-2.516396575,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,ALFACALCIDOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,LMO2,ENSG00000135363,TF,231,-1,-2.516396575,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,CALCIFEDIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,LMO2,ENSG00000135363,TF,231,-1,-2.516396575,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,CALCITRIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,LMO2,ENSG00000135363,TF,231,-1,-2.516396575,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,CHOLECALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,LMO2,ENSG00000135363,TF,231,-1,-2.516396575,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,ERGOCALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,LMO2,ENSG00000135363,TF,231,-1,-2.516396575,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,PARICALCITOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,PRDM1,ENSG00000057657,TF,98,-1,-2.195501565,0.49130241,312.5467328,67.51289683,2.499389643,,#N/A,#N/A,-0.198188755,ALFACALCIDOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,PRDM1,ENSG00000057657,TF,98,-1,-2.195501565,0.49130241,312.5467328,67.51289683,2.499389643,,#N/A,#N/A,-0.198188755,CALCIFEDIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,PRDM1,ENSG00000057657,TF,98,-1,-2.195501565,0.49130241,312.5467328,67.51289683,2.499389643,,#N/A,#N/A,-0.198188755,CALCITRIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,PRDM1,ENSG00000057657,TF,98,-1,-2.195501565,0.49130241,312.5467328,67.51289683,2.499389643,,#N/A,#N/A,-0.198188755,CHOLECALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,PRDM1,ENSG00000057657,TF,98,-1,-2.195501565,0.49130241,312.5467328,67.51289683,2.499389643,,#N/A,#N/A,-0.198188755,ERGOCALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,PRDM1,ENSG00000057657,TF,98,-1,-2.195501565,0.49130241,312.5467328,67.51289683,2.499389643,,#N/A,#N/A,-0.198188755,PARICALCITOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,NFKB1,ENSG00000109320,TF,402,-1,-2.225406804,0.616066312,356.0760684,-11.82608696,2.446933198,,#N/A,yes,-0.032298401,ALFACALCIDOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,NFKB1,ENSG00000109320,TF,402,-1,-2.225406804,0.616066312,356.0760684,-11.82608696,2.446933198,,#N/A,yes,-0.032298401,CALCIFEDIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,NFKB1,ENSG00000109320,TF,402,-1,-2.225406804,0.616066312,356.0760684,-11.82608696,2.446933198,,#N/A,yes,-0.032298401,CALCITRIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,NFKB1,ENSG00000109320,TF,402,-1,-2.225406804,0.616066312,356.0760684,-11.82608696,2.446933198,,#N/A,yes,-0.032298401,CHOLECALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,NFKB1,ENSG00000109320,TF,402,-1,-2.225406804,0.616066312,356.0760684,-11.82608696,2.446933198,,#N/A,yes,-0.032298401,ERGOCALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,NFKB1,ENSG00000109320,TF,402,-1,-2.225406804,0.616066312,356.0760684,-11.82608696,2.446933198,,#N/A,yes,-0.032298401,PARICALCITOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,PRDM1,ENSG00000057657,TF,113,-1,-2.622549367,0.618108236,222.7813288,-145.6272727,3.092220849,,#N/A,#N/A,-0.198188755,ALFACALCIDOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,PRDM1,ENSG00000057657,TF,113,-1,-2.622549367,0.618108236,222.7813288,-145.6272727,3.092220849,,#N/A,#N/A,-0.198188755,CALCIFEDIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,PRDM1,ENSG00000057657,TF,113,-1,-2.622549367,0.618108236,222.7813288,-145.6272727,3.092220849,,#N/A,#N/A,-0.198188755,CALCITRIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,PRDM1,ENSG00000057657,TF,113,-1,-2.622549367,0.618108236,222.7813288,-145.6272727,3.092220849,,#N/A,#N/A,-0.198188755,CHOLECALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,PRDM1,ENSG00000057657,TF,113,-1,-2.622549367,0.618108236,222.7813288,-145.6272727,3.092220849,,#N/A,#N/A,-0.198188755,ERGOCALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
GPR98,,PRDM1,ENSG00000057657,TF,113,-1,-2.622549367,0.618108236,222.7813288,-145.6272727,3.092220849,,#N/A,#N/A,-0.198188755,PARICALCITOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,PRDM1,ENSG00000057657,TF,98,-1,-2.248093013,0.49130241,312.5467328,67.51289683,2.499389643,yes,#N/A,#N/A,-0.198188755,ALFACALCIDOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,PRDM1,ENSG00000057657,TF,98,-1,-2.248093013,0.49130241,312.5467328,67.51289683,2.499389643,yes,#N/A,#N/A,-0.198188755,CALCIFEDIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,PRDM1,ENSG00000057657,TF,98,-1,-2.248093013,0.49130241,312.5467328,67.51289683,2.499389643,yes,#N/A,#N/A,-0.198188755,CALCITRIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,PRDM1,ENSG00000057657,TF,98,-1,-2.248093013,0.49130241,312.5467328,67.51289683,2.499389643,yes,#N/A,#N/A,-0.198188755,CHOLECALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,PRDM1,ENSG00000057657,TF,98,-1,-2.248093013,0.49130241,312.5467328,67.51289683,2.499389643,yes,#N/A,#N/A,-0.198188755,ERGOCALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,PRDM1,ENSG00000057657,TF,98,-1,-2.248093013,0.49130241,312.5467328,67.51289683,2.499389643,yes,#N/A,#N/A,-0.198188755,PARICALCITOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,STAT3,ENSG00000168610,TF,378,-1,-2.63844727,0.511500194,388.2571429,48.74810606,2.714444967,yes,yes,yes,-0.009695219,ALFACALCIDOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,STAT3,ENSG00000168610,TF,378,-1,-2.63844727,0.511500194,388.2571429,48.74810606,2.714444967,yes,yes,yes,-0.009695219,CALCIFEDIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,STAT3,ENSG00000168610,TF,378,-1,-2.63844727,0.511500194,388.2571429,48.74810606,2.714444967,yes,yes,yes,-0.009695219,CALCITRIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,STAT3,ENSG00000168610,TF,378,-1,-2.63844727,0.511500194,388.2571429,48.74810606,2.714444967,yes,yes,yes,-0.009695219,CHOLECALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,STAT3,ENSG00000168610,TF,378,-1,-2.63844727,0.511500194,388.2571429,48.74810606,2.714444967,yes,yes,yes,-0.009695219,ERGOCALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,STAT3,ENSG00000168610,TF,378,-1,-2.63844727,0.511500194,388.2571429,48.74810606,2.714444967,yes,yes,yes,-0.009695219,PARICALCITOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,REL,ENSG00000162924,TF,317,-1,-2.471894639,0.647551105,351.7848485,14.59116809,2.514347047,yes,#N/A,#N/A,-0.016762885,ALFACALCIDOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,REL,ENSG00000162924,TF,317,-1,-2.471894639,0.647551105,351.7848485,14.59116809,2.514347047,yes,#N/A,#N/A,-0.016762885,CALCIFEDIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,REL,ENSG00000162924,TF,317,-1,-2.471894639,0.647551105,351.7848485,14.59116809,2.514347047,yes,#N/A,#N/A,-0.016762885,CALCITRIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,REL,ENSG00000162924,TF,317,-1,-2.471894639,0.647551105,351.7848485,14.59116809,2.514347047,yes,#N/A,#N/A,-0.016762885,CHOLECALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,REL,ENSG00000162924,TF,317,-1,-2.471894639,0.647551105,351.7848485,14.59116809,2.514347047,yes,#N/A,#N/A,-0.016762885,ERGOCALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,REL,ENSG00000162924,TF,317,-1,-2.471894639,0.647551105,351.7848485,14.59116809,2.514347047,yes,#N/A,#N/A,-0.016762885,PARICALCITOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,CTF1,ENSG00000150281,TF,23,-1,-2.744662685,0.309729292,220.1824009,-44.80830281,2.322423627,yes,#N/A,#N/A,-0.335254042,ALFACALCIDOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,CTF1,ENSG00000150281,TF,23,-1,-2.744662685,0.309729292,220.1824009,-44.80830281,2.322423627,yes,#N/A,#N/A,-0.335254042,CALCIFEDIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,CTF1,ENSG00000150281,TF,23,-1,-2.744662685,0.309729292,220.1824009,-44.80830281,2.322423627,yes,#N/A,#N/A,-0.335254042,CALCITRIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,CTF1,ENSG00000150281,TF,23,-1,-2.744662685,0.309729292,220.1824009,-44.80830281,2.322423627,yes,#N/A,#N/A,-0.335254042,CHOLECALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,CTF1,ENSG00000150281,TF,23,-1,-2.744662685,0.309729292,220.1824009,-44.80830281,2.322423627,yes,#N/A,#N/A,-0.335254042,ERGOCALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,CTF1,ENSG00000150281,TF,23,-1,-2.744662685,0.309729292,220.1824009,-44.80830281,2.322423627,yes,#N/A,#N/A,-0.335254042,PARICALCITOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,NFIB,ENSG00000147862,TF,0,1,-2.522357519,-0.346779171,278.1590636,-76.36666667,2.376011197,yes,#N/A,yes,0.021106578,ALFACALCIDOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,NFIB,ENSG00000147862,TF,0,1,-2.522357519,-0.346779171,278.1590636,-76.36666667,2.376011197,yes,#N/A,yes,0.021106578,CALCIFEDIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,NFIB,ENSG00000147862,TF,0,1,-2.522357519,-0.346779171,278.1590636,-76.36666667,2.376011197,yes,#N/A,yes,0.021106578,CALCITRIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,NFIB,ENSG00000147862,TF,0,1,-2.522357519,-0.346779171,278.1590636,-76.36666667,2.376011197,yes,#N/A,yes,0.021106578,CHOLECALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,NFIB,ENSG00000147862,TF,0,1,-2.522357519,-0.346779171,278.1590636,-76.36666667,2.376011197,yes,#N/A,yes,0.021106578,ERGOCALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,NFIB,ENSG00000147862,TF,0,1,-2.522357519,-0.346779171,278.1590636,-76.36666667,2.376011197,yes,#N/A,yes,0.021106578,PARICALCITOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,PRDM1,ENSG00000057657,TF,113,-1,-4.740408509,0.618108236,222.7813288,-145.6272727,3.092220849,yes,#N/A,#N/A,-0.198188755,ALFACALCIDOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,PRDM1,ENSG00000057657,TF,113,-1,-4.740408509,0.618108236,222.7813288,-145.6272727,3.092220849,yes,#N/A,#N/A,-0.198188755,CALCIFEDIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,PRDM1,ENSG00000057657,TF,113,-1,-4.740408509,0.618108236,222.7813288,-145.6272727,3.092220849,yes,#N/A,#N/A,-0.198188755,CALCITRIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,PRDM1,ENSG00000057657,TF,113,-1,-4.740408509,0.618108236,222.7813288,-145.6272727,3.092220849,yes,#N/A,#N/A,-0.198188755,CHOLECALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,PRDM1,ENSG00000057657,TF,113,-1,-4.740408509,0.618108236,222.7813288,-145.6272727,3.092220849,yes,#N/A,#N/A,-0.198188755,ERGOCALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,PRDM1,ENSG00000057657,TF,113,-1,-4.740408509,0.618108236,222.7813288,-145.6272727,3.092220849,yes,#N/A,#N/A,-0.198188755,PARICALCITOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,LMO2,ENSG00000135363,TF,231,-1,-2.306972424,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,ALFACALCIDOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,LMO2,ENSG00000135363,TF,231,-1,-2.306972424,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,CALCIFEDIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,LMO2,ENSG00000135363,TF,231,-1,-2.306972424,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,CALCITRIOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,LMO2,ENSG00000135363,TF,231,-1,-2.306972424,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,CHOLECALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,LMO2,ENSG00000135363,TF,231,-1,-2.306972424,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,ERGOCALCIFEROL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,LMO2,ENSG00000135363,TF,231,-1,-2.306972424,0.31866658,342.5460705,-155.4848485,2.478078779,yes,#N/A,#N/A,-0.048143139,PARICALCITOL,Vitamin D receptor agonist,VDR,ENSG00000111424,RegulonGene,#N/A,AntiCancerPhaseIV
